survived,pclass,age,sibsp,parch,fare,who,adult_male,embark_town,alive,alone,fare_log,sex_male,embarked_Q,embarked_S,class_Second,class_Third
0,3,-0.027787557825836286,0,0,-0.49187446066323603,man,True,Southampton,no,True,2.1719067693519296,True,False,True,False,True
0,2,2.277707741812899,0,0,-0.3766033765200472,man,True,Southampton,no,True,2.6741486494265287,True,False,True,True,False
1,3,-1.8721837975368247,4,2,-0.0164441594700401,child,False,Southampton,yes,False,3.4777725458882283,False,False,True,False,True
0,2,-0.41203677443229225,0,0,-0.4370074380797968,man,True,Southampton,no,True,2.4423470353692043,True,False,True,True,False
0,3,-0.10463740114712775,0,0,-0.4964047652802173,woman,False,Southampton,no,True,2.145931282948669,False,False,True,False,True
0,2,1.1249600919935312,1,0,-0.1249197866877571,man,True,Southampton,no,False,3.295836866004329,True,False,True,True,False
1,2,-1.641634267572951,0,2,-0.11988611489111134,child,False,Southampton,yes,False,3.305053521109253,False,False,True,True,False
0,2,-0.7962859910387481,0,0,-0.4370074380797968,man,True,Southampton,no,True,2.4423470353692043,True,False,True,True,False
0,2,0.27961181545932823,0,0,-0.4012683683236116,man,True,Southampton,no,True,2.5858825671280026,True,False,True,True,False
0,3,-0.10463740114712775,1,0,-0.35739085800660947,woman,False,Cherbourg,no,False,2.737880811060884,False,False,False,False,True
1,3,-0.10463740114712775,1,0,-0.33633400214688086,woman,False,Queenstown,yes,False,2.803360380906535,False,True,False,False,True
0,2,-0.027787557825836286,0,0,-0.4370074380797968,man,True,Southampton,no,True,2.4423470353692043,True,False,True,True,False
0,3,-0.5657364610748749,0,0,-0.5049620073345151,man,True,Southampton,no,True,2.094945728215801,True,False,True,False,True
0,3,0.04906228549545484,0,0,-0.5029485386158569,man,True,Cherbourg,no,True,2.1071782966514356,True,False,False,False,True
0,1,1.1249600919935312,2,0,1.1637001932535682,man,True,Queenstown,no,False,4.51085950651685,True,True,False,False,False
0,3,-0.3351869311110011,0,0,-0.49187446066323603,woman,False,Southampton,no,True,2.1719067693519296,False,False,True,False,True
1,2,-0.41203677443229225,0,2,-0.356468689333464,woman,False,Southampton,yes,False,2.740840023925201,False,False,True,True,False
1,1,0.5870111887444931,1,1,0.40974072380221066,man,True,Southampton,yes,False,3.9806942251907276,True,False,True,False,False
0,2,1.8934585252064433,1,0,-0.1249197866877571,man,True,Southampton,no,False,3.295836866004329,True,False,True,True,False
0,3,-0.10463740114712775,0,0,-0.5024451714361922,man,True,Southampton,no,True,2.1102132003465894,True,False,True,False,True
0,3,-0.027787557825836286,1,1,-0.4377624888492937,woman,False,Southampton,no,False,2.4390808375825834,False,False,True,False,True
0,1,2.508257271776773,0,0,-0.11384570873513637,man,True,Southampton,no,True,3.3160025355989236,True,False,True,False,False
0,3,0.04906228549545484,1,0,-0.32425318983493084,man,True,Southampton,no,False,2.8390784635086144,True,False,True,False,True
0,3,0.8944105620296582,0,2,-0.2414492887801075,woman,False,Southampton,no,False,3.0545906305603445,False,False,True,False,True
1,3,-0.027787557825836286,0,2,-0.3414522396297103,woman,False,Cherbourg,yes,False,2.7878344138303452,False,False,False,False,True
1,1,-0.10463740114712775,0,0,0.9462455716384696,woman,False,Cherbourg,yes,True,4.384523514872469,False,False,False,False,False
1,1,0.04906228549545484,0,0,1.093228788100527,woman,False,Southampton,yes,True,4.471638793363569,False,False,True,False,False
1,1,0.4333115021019105,0,0,9.667166525013505,woman,False,Cherbourg,yes,True,6.240917354759096,False,False,False,False,False
1,2,1.5860591519212788,0,1,-0.1249197866877571,woman,False,Southampton,yes,False,3.295836866004329,False,False,True,True,False
0,3,-0.10463740114712775,0,0,-0.4923778278429007,man,True,Queenstown,no,True,2.169053700369523,True,True,False,False,True
1,3,-2.025883484179407,4,2,-0.0164441594700401,child,False,Southampton,yes,False,3.4777725458882283,True,False,True,False,True
0,1,1.739758838563861,1,1,0.9553061808724319,man,True,Southampton,no,False,4.390118804571218,True,False,True,False,False
0,1,0.8175607187083664,0,0,-0.6484216535389205,man,True,Southampton,no,True,0.0,True,False,True,False,False
0,3,-0.10463740114712775,0,0,-0.4923778278429007,woman,False,Queenstown,no,True,2.169053700369523,False,True,False,False,True
0,2,0.5101613454232019,0,0,-0.4370074380797968,man,True,Southampton,no,True,2.4423470353692043,True,False,True,True,False
0,3,-1.0268355210026217,4,1,0.15067374417860047,man,True,Southampton,no,False,3.705920919968788,True,False,True,False,True
1,3,-0.3351869311110011,1,0,-0.49187446066323603,man,True,Southampton,yes,False,2.1719067693519296,True,False,True,False,True
1,1,2.2008578984916083,0,1,2.441497778832105,woman,False,Southampton,yes,False,5.039951348430309,False,False,True,False,False
1,1,0.4333115021019105,0,0,2.082512414045075,woman,False,Southampton,yes,True,4.91730069488021,False,False,True,False,False
0,1,-0.10463740114712775,0,0,-0.024246350754841127,man,True,Southampton,no,True,3.4657359027997265,True,False,True,False,False
1,3,-0.3351869311110011,0,0,-0.6484216535389205,man,True,Southampton,yes,True,0.0,True,False,True,False,True
1,2,0.8944105620296582,0,1,-0.25579525340054793,woman,False,Southampton,yes,False,3.0204248861443626,False,False,True,True,False
0,1,0.5870111887444931,0,1,-0.05042144409739932,man,True,Cherbourg,no,False,3.4242626545931514,True,False,False,False,False
1,3,-0.10463740114712775,0,0,-0.4923778278429007,woman,False,Queenstown,yes,True,2.169053700369523,False,True,False,False,True
1,1,2.585107115098064,1,0,0.9212443305588889,woman,False,Southampton,yes,False,4.368919865004903,False,False,True,False,False
0,3,1.2018099353148228,0,0,-0.4923778278429007,woman,False,Southampton,no,True,2.169053700369523,False,False,True,False,True
0,2,-0.10463740114712775,0,0,-0.6484216535389205,man,True,Southampton,no,True,0.0,True,False,True,True,False
0,3,-1.7184841108942424,4,1,-0.061998889229684585,child,False,Queenstown,no,False,3.405355391810819,True,True,False,False,True
1,3,0.4333115021019105,1,1,-0.24069423801061055,woman,False,Southampton,yes,False,3.056356895370426,False,False,True,False,True
0,3,2.7388068017406466,0,0,-0.4923778278429007,man,True,Queenstown,no,True,2.169053700369523,True,True,False,False,True
0,3,-0.10463740114712775,0,0,-0.49027979343805866,man,True,Southampton,no,True,2.180891922715322,True,False,True,False,True
0,3,-1.0268355210026217,0,0,-0.45714212526638004,man,True,Southampton,no,True,2.3513752571634776,True,False,True,False,True
1,3,-0.7962859910387481,0,0,-0.4863374216869256,man,True,Southampton,yes,True,2.2027647577118348,True,False,True,False,True
0,1,-0.10463740114712775,0,0,-0.1249197866877571,man,True,Southampton,no,True,3.295836866004329,True,False,True,False,False
0,3,0.27961181545932823,0,0,-0.47400492578514347,man,True,Cherbourg,no,True,2.2682524139135403,True,False,False,False,True
1,3,0.04906228549545484,0,0,-0.45714212526638004,man,True,Southampton,yes,True,2.3513752571634776,True,False,True,False,True
0,3,-0.5657364610748749,0,0,-0.48944219045109677,man,True,Southampton,no,True,2.1855792552411137,True,False,True,False,True
1,2,0.971260405350949,0,0,-0.3866707201133388,man,True,Southampton,yes,True,2.6390573296152584,True,False,True,True,False
1,3,-0.5657364610748749,0,0,-0.4923778278429007,woman,False,Queenstown,yes,True,2.169053700369523,False,True,False,False,True
1,1,-0.25833708778971,0,0,0.939198431123165,woman,False,Southampton,yes,True,4.380149874661021,False,False,True,False,False
1,1,-0.7962859910387481,1,0,1.1854295476653287,woman,False,Cherbourg,yes,False,4.5226490762785785,False,False,False,False,False
0,2,0.5101613454232019,0,0,-0.3891875560116618,man,True,Cherbourg,no,True,2.630088659632498,True,False,False,True,False
0,3,-0.41203677443229225,0,0,-0.47022967193765913,woman,False,Southampton,no,True,2.2874714551839976,False,False,True,False,True
0,3,-0.41203677443229225,0,0,-0.48944219045109677,man,True,Southampton,no,True,2.1855792552411137,True,False,True,False,True
0,1,-0.10463740114712775,0,0,-0.09027201697708476,man,True,Cherbourg,no,True,3.357621598945279,True,False,False,False,False
0,3,-0.45046169609293796,0,0,-0.5028639729296732,man,True,Cherbourg,no,True,2.1076888046179385,True,False,False,False,True
0,1,-2.102733327500698,1,2,2.4029901895877646,child,False,Southampton,no,False,5.027492411162679,False,False,True,False,False
1,1,-0.10463740114712775,0,0,-0.03431369434813274,man,True,Southampton,yes,True,3.449987545831587,True,False,True,False,False
1,1,1.5860591519212788,0,1,4.335332226633905,woman,False,Cherbourg,yes,False,5.515526544247129,False,False,False,False,False
1,3,-0.10463740114712775,0,0,-0.4923778278429007,woman,False,Queenstown,yes,True,2.169053700369523,False,True,False,False,True
1,3,-0.10463740114712775,2,0,-0.18029017645086096,man,True,Queenstown,yes,False,3.188416617383492,True,True,False,False,True
0,3,-0.7962859910387481,0,0,-0.6484216535389205,man,True,Southampton,no,True,0.0,True,False,True,False,True
1,2,-0.10463740114712775,0,0,-0.3997582667846179,woman,False,Queenstown,yes,True,2.5915163848462583,False,True,False,True,False
0,3,-0.10463740114712775,0,0,-0.4863374216869256,man,True,Southampton,no,True,2.2027647577118348,True,False,True,False,True
1,1,-2.1857311582876924,1,2,2.4029901895877646,child,False,Southampton,yes,False,5.027492411162679,True,False,True,False,False
1,1,-0.10463740114712775,0,0,1.5841789061771412,woman,False,Cherbourg,yes,True,4.717456363787216,False,False,False,False,False
1,1,-0.9499856776813305,1,0,1.5442457810799906,woman,False,Cherbourg,yes,False,4.699570861409576,False,False,False,False,False
0,2,0.04906228549545484,1,0,-0.16518916106092357,man,True,Cherbourg,no,False,3.2188758248682006,True,False,False,True,False
1,1,0.04906228549545484,0,0,0.49782998024351216,woman,False,Cherbourg,yes,True,4.0592215752427645,False,False,False,False,False
1,1,-0.41203677443229225,0,0,1.0259447039291216,woman,False,Cherbourg,yes,True,4.432699549165613,False,False,False,False,False
1,1,-0.8731358343600392,2,2,4.634416897040847,woman,False,Cherbourg,yes,False,5.5735788721243535,False,False,False,False,False
0,2,-0.25833708778971,1,1,-0.1249197866877571,woman,False,Southampton,no,False,3.295836866004329,False,False,True,True,False
0,3,-0.10463740114712775,0,0,-0.48944219045109677,man,True,Southampton,no,True,2.1855792552411137,True,False,True,False,True
0,2,1.0481102486722405,1,1,-0.11988611489111134,man,True,Southampton,no,False,3.305053521109253,True,False,True,True,False
1,3,-0.25833708778971,0,0,-0.49027979343805866,woman,False,Southampton,yes,True,2.180891922715322,False,False,True,False,True
1,2,-0.41203677443229225,1,0,-0.1249197866877571,woman,False,Southampton,yes,False,3.295836866004329,False,False,True,True,False
0,2,1.8934585252064433,0,0,-0.36653603292675563,man,True,Southampton,no,True,2.70805020110221,True,False,True,True,False
1,1,0.12591212881674596,0,2,2.671117778445337,woman,False,Southampton,yes,False,5.11118445372147,False,False,True,False,False
1,1,0.8175607187083664,1,1,2.059693773056521,woman,False,Cherbourg,yes,False,4.908971640319756,False,False,False,False,False
0,3,-0.5657364610748749,0,0,-0.5024451714361922,man,True,Southampton,no,True,2.1102132003465894,True,False,True,False,True
0,3,-0.18148724446841888,0,0,-0.48944219045109677,man,True,Southampton,no,True,2.1855792552411137,True,False,True,False,True
1,2,0.04906228549545484,0,0,-0.3997582667846179,woman,False,Queenstown,yes,True,2.5915163848462583,False,True,False,True,False
1,2,-0.5657364610748749,1,1,-0.0645157251280075,woman,False,Southampton,yes,False,3.4011973816621555,False,False,True,True,False
0,3,-0.10463740114712775,8,2,0.7519458402879415,man,True,Southampton,no,False,4.256321678298823,True,False,True,False,True
1,1,0.5101613454232019,0,0,2.082512414045075,woman,False,Cherbourg,yes,True,4.91730069488021,False,False,False,False,False
0,3,2.4314074284554814,0,0,-0.5228315422126077,man,True,Southampton,no,True,1.9792758428991135,True,False,True,False,True
1,2,0.5101613454232019,0,0,-0.3866707201133388,woman,False,Southampton,yes,True,2.6390573296152584,False,False,True,True,False
1,3,0.12591212881674596,1,1,-0.23515719903430019,woman,False,Southampton,yes,False,3.0692150503137943,False,False,True,False,True
1,1,-1.0268355210026217,0,1,0.5189714017894245,woman,False,Cherbourg,yes,False,4.077184839375167,False,False,False,False,False
1,3,-0.10463740114712775,2,0,-0.18029017645086096,woman,False,Queenstown,yes,False,3.188416617383492,False,True,False,False,True
0,1,1.2402348569754684,0,0,-0.07458306872129912,man,True,Southampton,no,True,3.3843902633457743,True,False,True,False,False
0,1,0.6638610320657842,0,1,2.441497778832105,man,True,Southampton,no,False,5.039951348430309,True,False,True,False,False
0,3,-1.0268355210026217,2,0,-0.28599728418042275,man,True,Southampton,no,False,2.9444389791664403,True,False,True,False,True
1,1,-0.10463740114712775,1,0,2.042579288947925,woman,False,Southampton,yes,False,4.902678819257608,False,False,True,False,False
0,3,-0.10463740114712775,0,0,-0.48944219045109677,man,True,Southampton,no,True,2.1855792552411137,True,False,True,False,True
0,1,-0.027787557825836286,1,0,0.6925485130875207,man,True,Southampton,no,False,4.213607983048918,True,False,True,False,False
1,1,0.8944105620296582,0,0,2.059693773056521,woman,False,Cherbourg,yes,True,4.908971640319756,False,False,False,False,False
1,3,1.2018099353148228,0,0,-0.4863374216869256,man,True,Southampton,yes,True,2.2027647577118348,True,False,True,False,True
0,1,1.2018099353148228,0,0,0.06635974158478339,man,True,Southampton,no,True,3.597312260588446,True,False,True,False,False
1,2,-2.102733327500698,1,1,-0.1249197866877571,child,False,Southampton,yes,False,3.295836866004329,True,False,True,True,False
1,1,-0.41203677443229225,3,2,4.6470010765324625,woman,False,Southampton,yes,False,5.575949103146316,False,False,True,False,False
0,2,-0.10463740114712775,0,0,-0.3866707201133388,man,True,Southampton,no,True,2.6390573296152584,True,False,True,True,False
0,2,-0.3351869311110011,0,0,-0.3866707201133388,man,True,Southampton,no,True,2.6390573296152584,True,False,True,True,False
0,2,0.5101613454232019,0,0,-0.3866707201133388,man,True,Southampton,no,True,2.6390573296152584,True,False,True,True,False
1,2,-0.41203677443229225,0,0,-0.3866707201133388,woman,False,Southampton,yes,True,2.6390573296152584,False,False,True,True,False
1,2,0.8175607187083664,0,0,-0.3866707201133388,woman,False,Southampton,yes,True,2.6390573296152584,False,False,True,True,False
1,3,-0.10463740114712775,1,0,-0.32425318983493084,woman,False,Southampton,yes,False,2.8390784635086144,False,False,True,False,True
1,3,-2.025883484179407,1,1,-0.32828012727224753,child,False,Southampton,yes,False,2.8273136219290276,True,False,True,False,True
0,3,0.971260405350949,0,0,-0.47400492578514347,man,True,Southampton,no,True,2.2682524139135403,True,False,True,False,True
0,3,-0.4888866177535834,0,0,-0.4626791642426904,man,True,Southampton,no,True,2.3248357019288655,True,False,True,False,True
0,1,-0.10463740114712775,0,0,0.0562923979914917,man,True,Southampton,no,True,3.58351893845611,True,False,True,False,False
0,3,-1.1036853643239126,1,1,-0.5028639729296732,child,False,Cherbourg,no,False,2.1076888046179385,True,False,False,False,True
0,3,-0.3351869311110011,1,0,-0.29002422161773944,man,True,Southampton,no,False,2.9338568698359038,True,False,True,False,True
0,3,-0.10463740114712775,0,0,-0.5029485386158569,man,True,Cherbourg,no,True,2.1071782966514356,True,False,False,False,True
0,3,-0.10463740114712775,0,0,-0.45714212526638004,man,True,Southampton,no,True,2.3513752571634776,True,False,True,False,True
1,1,-0.5657364610748749,0,1,0.45898614172315577,woman,False,Southampton,yes,False,4.02535169073515,False,False,True,False,False
0,2,0.6638610320657842,0,0,-0.3866707201133388,woman,False,Southampton,no,True,2.6390573296152584,False,False,True,True,False
1,3,-0.10463740114712775,0,0,-0.48977642625839407,woman,False,Queenstown,yes,True,2.1837114628556327,False,True,False,False,True
1,3,-0.10463740114712775,0,0,-0.48977642625839407,woman,False,Queenstown,yes,True,2.1837114628556327,False,True,False,False,True
0,3,0.8175607187083664,1,4,-0.08666388103324905,man,True,Southampton,no,False,3.3638415951183864,True,False,True,False,True
0,2,-0.027787557825836286,1,0,-0.09027201697708476,man,True,Cherbourg,no,False,3.357621598945279,True,False,False,True,False
0,3,1.2018099353148228,0,1,-0.35739085800660947,woman,False,Cherbourg,no,False,2.737880811060884,False,False,False,False,True
0,3,0.4333115021019105,0,0,-0.5064721088735088,man,True,Southampton,no,True,2.0856720914304723,True,False,True,False,True
0,3,-0.10463740114712775,1,0,-0.33633400214688086,man,True,Queenstown,no,False,2.803360380906535,True,True,False,False,True
0,3,0.04906228549545484,0,0,-0.5024451714361922,man,True,Southampton,no,True,2.1102132003465894,True,False,True,False,True
1,1,2.3545575851341907,1,0,0.8667135572514657,woman,False,Cherbourg,yes,False,4.334017415487521,False,False,False,False,False
1,3,-0.10463740114712775,0,0,-0.5028639729296732,woman,False,Cherbourg,yes,True,2.1076888046179385,False,False,False,False,True
1,3,-0.10463740114712775,0,0,-0.4923778278429007,woman,False,Queenstown,yes,True,2.169053700369523,False,True,False,False,True
1,1,-0.41203677443229225,0,0,0.7469121684912957,woman,False,Cherbourg,yes,True,4.252771798816619,False,False,False,False,False
1,1,-0.3351869311110011,1,0,0.4678796330534696,man,True,Cherbourg,yes,False,4.0332082470129285,True,False,False,False,False
0,3,-0.8731358343600392,1,0,-0.5176307525123133,man,True,Southampton,no,False,2.0143428636837015,True,False,True,False,True
0,3,-0.7962859910387481,0,0,-0.4863374216869256,man,True,Southampton,no,True,2.2027647577118348,True,False,True,False,True
0,1,-0.5657364610748749,0,0,2.082512414045075,man,True,Cherbourg,no,True,4.91730069488021,True,False,False,False,False
0,3,-2.025883484179407,3,1,-0.22408312108167944,child,False,Southampton,no,False,3.0944457464900235,False,False,True,False,True
1,1,-0.10463740114712775,1,0,1.0060617003323709,woman,False,Cherbourg,yes,False,4.420896324687287,False,False,False,False,False
1,3,-0.5657364610748749,0,0,-0.5024451714361922,woman,False,Southampton,yes,True,2.1102132003465894,False,False,True,False,True
0,1,-0.18148724446841888,0,2,3.610064686423428,man,True,Cherbourg,no,False,5.358941988364472,True,False,False,False,False
0,3,-0.7194361477174569,0,0,-0.5676312212027553,man,True,Cherbourg,no,True,1.6119347926326877,True,False,False,False,True
0,3,-0.7962859910387481,0,0,-0.49187446066323603,man,True,Southampton,no,True,2.1719067693519296,True,False,True,False,True
1,1,0.971260405350949,0,0,3.9327230485884233,woman,False,Cherbourg,yes,True,5.4316456135398825,False,False,False,False,False
1,3,-2.179583170821989,0,2,-0.3314674482538837,child,False,Cherbourg,yes,False,2.817902613071225,False,False,False,False,True
0,3,0.2027619721380371,0,0,-0.48885425758524853,man,True,Southampton,no,True,2.188856327665703,True,False,True,False,True
1,1,0.4333115021019105,1,0,0.39858208016340624,woman,False,Southampton,yes,False,3.970291913552122,False,False,True,False,False
0,3,-0.10463740114712775,0,0,-0.48944219045109677,man,True,Southampton,no,True,2.1855792552411137,True,False,True,False,True
0,2,-0.8731358343600392,0,0,0.8314778546749451,man,True,Southampton,no,True,4.310799125385514,True,False,True,True,False
0,3,-2.179583170821989,5,2,0.29589517551183186,child,False,Southampton,no,False,3.8691155044168695,True,False,True,False,True
1,2,0.5101613454232019,0,0,-0.3866707201133388,woman,False,Southampton,yes,True,2.6390573296152584,False,False,True,True,False
0,3,-0.10463740114712775,0,0,-0.4927966293363815,man,True,Queenstown,no,True,2.1666737276227077,True,True,False,False,True
1,2,-0.9499856776813305,0,0,-0.40680540729992204,woman,False,Cherbourg,yes,True,2.5649493574615367,False,False,False,True,False
1,1,0.5101613454232019,1,2,1.7677408088510642,man,True,Southampton,yes,False,4.795790545596741,True,False,True,False,False
1,3,-0.6425863043961659,0,0,-0.4914556591697551,man,True,Southampton,yes,True,2.174274334826008,True,False,True,False,True
0,3,-0.10463740114712775,2,0,-0.48885425758524853,man,True,Southampton,no,False,2.188856327665703,True,False,True,False,True
1,1,-0.4888866177535834,1,0,1.6323350375212922,woman,False,Cherbourg,yes,False,4.738607824217808,False,False,False,False,False
1,3,-0.41203677443229225,0,2,-0.312172377522981,woman,False,Southampton,yes,False,2.8735646395797834,False,False,True,False,True
0,3,-0.5657364610748749,0,0,-0.4914556591697551,man,True,Southampton,no,True,2.174274334826008,True,False,True,False,True
0,3,0.12591212881674596,0,0,-0.49027979343805866,woman,False,Southampton,no,True,2.180891922715322,False,False,True,False,True
0,2,1.2786597786361142,0,0,-0.1249197866877571,man,True,Southampton,no,True,3.295836866004329,True,False,True,True,False
0,2,-0.4888866177535834,0,0,-0.4370074380797968,man,True,Southampton,no,True,2.4423470353692043,True,False,True,True,False
1,2,-0.10463740114712775,0,0,-0.39371786062864295,woman,False,Southampton,yes,True,2.613739521630969,False,False,True,True,False
1,3,0.7407108753870754,0,0,-0.48885425758524853,man,True,Southampton,yes,True,2.188856327665703,True,False,True,False,True
0,3,-0.25833708778971,0,0,-0.4863374216869256,man,True,Southampton,no,True,2.2027647577118348,True,False,True,False,True
0,3,-0.6425863043961659,1,0,-0.4505983519307405,woman,False,Southampton,no,False,2.3818582738885534,False,False,True,False,True
0,3,-0.10463740114712775,1,0,-0.32928686163157667,man,True,Southampton,no,False,2.8243506567983707,True,False,True,False,True
0,3,-0.7194361477174569,0,0,-0.47400492578514347,woman,False,Southampton,no,True,2.2682524139135403,False,False,True,False,True
0,2,0.35646165878061936,1,0,-0.22559322262067316,man,True,Southampton,no,False,3.091042453358316,True,False,True,True,False
0,3,1.6629089952425695,0,0,-0.4923778278429007,man,True,Southampton,no,True,2.169053700369523,True,False,True,False,True
1,2,-2.025883484179407,1,1,-0.2708962687904854,child,False,Southampton,yes,False,2.9831534913471307,True,False,True,True,False
0,3,-0.6425863043961659,0,0,-0.49187446066323603,man,True,Southampton,no,True,2.1719067693519296,True,False,True,False,True
0,3,-0.10463740114712775,3,1,-0.13565761536436194,woman,False,Southampton,no,False,3.275887339030031,False,False,True,False,True
0,3,-0.10463740114712775,0,0,-0.48944219045109677,man,True,Southampton,no,True,2.1855792552411137,True,False,True,False,True
0,3,-0.10463740114712775,0,0,-0.5103319284071769,man,True,Queenstown,no,True,2.061570298060867,True,True,False,False,True
1,1,0.27961181545932823,1,0,1.1637001932535682,woman,False,Queenstown,yes,False,4.51085950651685,False,True,False,False,False
0,2,-0.10463740114712775,0,0,-0.6484216535389205,man,True,Southampton,no,True,0.0,True,False,True,True,False
1,3,1.1249600919935312,0,0,-0.48885425758524853,man,True,Southampton,yes,True,2.188856327665703,True,False,True,False,True
0,3,-0.10463740114712775,0,0,-0.4863374216869256,woman,False,Southampton,no,True,2.2027647577118348,False,False,True,False,True
1,2,0.35646165878061936,1,1,0.005955680025033713,woman,False,Southampton,yes,False,3.5115454388310208,False,False,True,True,False
1,2,-0.8731358343600392,0,2,-0.3866707201133388,woman,False,Southampton,yes,False,2.6390573296152584,False,False,True,True,False
0,2,0.04906228549545484,0,0,-0.3866707201133388,man,True,Southampton,no,True,2.6390573296152584,True,False,True,True,False
0,3,-1.4879345809303688,0,2,-0.16216895798293612,child,False,Southampton,no,False,3.224857896545748,False,False,True,False,True
0,3,-0.10463740114712775,0,0,-0.48944219045109677,man,True,Cherbourg,no,True,2.1855792552411137,True,False,False,False,True
0,3,-0.6425863043961659,0,0,-0.49271407711891657,man,True,Queenstown,no,True,2.167143305297764,True,True,False,False,True
0,3,-0.027787557825836286,0,0,-0.4898609919445777,man,True,Southampton,no,True,2.1832383353614797,True,False,True,False,True
0,3,-0.10463740114712775,1,1,-0.3584821580521223,woman,False,Southampton,no,False,2.7343675094195836,False,False,True,False,True
0,3,-0.8731358343600392,1,1,-0.2414492887801075,man,True,Southampton,no,False,3.0545906305603445,True,False,True,False,True
0,3,-0.10463740114712775,0,0,-0.5024451714361922,man,True,Southampton,no,True,2.1102132003465894,True,False,True,False,True
1,2,-0.10463740114712775,1,0,-0.1249197866877571,woman,False,Southampton,yes,False,3.295836866004329,False,False,True,True,False
1,2,-0.7962859910387481,0,0,-0.1249197866877571,woman,False,Southampton,yes,True,3.295836866004329,False,False,True,True,False
0,3,-0.10463740114712775,0,0,-0.4923778278429007,man,True,Queenstown,no,True,2.169053700369523,True,True,False,False,True
1,3,0.2027619721380371,0,0,-0.4863374216869256,man,True,Southampton,yes,True,2.2027647577118348,True,False,True,False,True
1,1,-0.10463740114712775,0,0,-0.11384570873513637,man,True,Southampton,yes,True,3.3160025355989236,True,False,True,False,False
1,3,-0.10463740114712775,1,0,-0.32425318983493084,woman,False,Southampton,yes,False,2.8390784635086144,False,False,True,False,True
1,2,0.971260405350949,1,0,-0.1249197866877571,woman,False,Southampton,yes,False,3.295836866004329,False,False,True,True,False
0,3,-0.9499856776813305,0,0,-0.5049620073345151,man,True,Southampton,no,True,2.094945728215801,True,False,True,False,True
0,1,1.5860591519212788,1,0,0.47710736019108063,man,True,Southampton,no,False,4.041295341132285,True,False,True,False,False
1,1,-1.180535207645204,1,2,1.7677408088510642,child,False,Southampton,yes,False,4.795790545596741,False,False,True,False,False
0,3,-0.6425863043961659,2,2,0.043708218499877244,woman,False,Southampton,no,False,3.5660053559634015,False,False,True,False,True
1,2,-0.41203677443229225,2,3,-0.2708962687904854,woman,False,Southampton,yes,False,2.9831534913471307,False,False,True,True,False
0,1,2.661956958419355,1,4,4.6470010765324625,man,True,Southampton,no,False,5.575949103146316,True,False,True,False,False
0,2,0.12591212881674596,0,0,-0.4370074380797968,man,True,Southampton,no,True,2.4423470353692043,True,False,True,True,False
1,2,1.2018099353148228,1,1,-0.11988611489111134,woman,False,Southampton,yes,False,3.305053521109253,False,False,True,True,False
0,3,-0.7194361477174569,0,0,-0.45714212526638004,man,True,Southampton,no,True,2.3513752571634776,True,False,True,False,True
0,3,-0.3351869311110011,1,0,-0.49187446066323603,man,True,Southampton,no,False,2.1719067693519296,True,False,True,False,True
1,2,-0.10463740114712775,0,0,-0.3866707201133388,woman,False,Southampton,yes,True,2.6390573296152584,False,False,True,True,False
1,3,-0.10463740114712775,0,0,-0.48507900373776425,man,True,Southampton,yes,True,2.2096470973347766,True,False,True,False,True
1,1,-1.9490336408581157,0,2,0.9997696105865634,child,False,Southampton,yes,False,4.417131919904876,True,False,True,False,False
1,2,-1.2573850509664952,0,1,-0.25579525340054793,child,False,Southampton,yes,False,3.0204248861443626,False,False,True,True,False
1,1,0.35646165878061936,0,0,-0.11384570873513637,man,True,Southampton,yes,True,3.3160025355989236,True,False,True,False,False
1,3,-1.8721837975368247,2,1,-0.26066180729354516,child,False,Cherbourg,yes,False,3.0085645861193133,False,False,False,False,True
1,1,1.739758838563861,0,0,-0.03431369434813274,man,True,Southampton,yes,True,3.449987545831587,True,False,True,False,False
0,2,0.5101613454232019,1,2,-0.0896840841112365,man,True,Southampton,no,False,3.3586377672433594,True,False,True,True,False
0,3,-0.10463740114712775,1,0,-0.2463983948905696,man,True,Southampton,no,False,3.0429354648621407,True,False,True,False,True
0,1,0.04906228549545484,0,0,-0.0896840841112365,man,True,Cherbourg,no,True,3.3586377672433594,True,False,False,False,False
1,1,1.5092093085999871,1,0,1.145663540471827,man,True,Cherbourg,yes,False,4.500966778400217,True,False,False,False,False
0,3,-0.10463740114712775,0,0,-0.4863374216869256,man,True,Southampton,no,True,2.2027647577118348,True,False,True,False,True
1,3,-0.027787557825836286,0,0,-0.48944219045109677,man,True,Cherbourg,yes,True,2.1855792552411137,True,False,False,False,True
0,1,2.7388068017406466,0,0,-0.11384570873513637,man,True,Southampton,no,True,3.3160025355989236,True,False,True,False,False
1,1,-0.10463740114712775,1,0,0.395813560675251,woman,False,Southampton,yes,False,3.967694202798607,False,False,True,False,False
1,2,1.5860591519212788,0,0,-0.4370074380797968,woman,False,Southampton,yes,True,2.4423470353692043,False,False,True,True,False
0,3,-0.10463740114712775,0,0,-0.4923778278429007,man,True,Queenstown,no,True,2.169053700369523,True,True,False,False,True
1,1,1.4323594652786964,0,0,-0.11384570873513637,man,True,Southampton,yes,True,3.3160025355989236,True,False,True,False,False
0,3,0.35646165878061936,0,0,-0.4863374216869256,man,True,Southampton,no,True,2.2027647577118348,True,False,True,False,True
0,1,1.355509621957405,0,0,0.12676380314453292,man,True,Southampton,no,True,3.676300671907076,True,False,True,False,False
